gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	CAF	Endothelial cells	Macrophages	NK	T-cells
GALP	Q9UBC7	False	GALP_HUMAN		CPI-SS0B0E74BC0	0.0	0.0	0.0	0.0	0.0	0.23862
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS09C06644C	1.2353	2.77406	10.0468	26.37926	9.07831	44.68034
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	1.2353	2.77406	10.0468	26.37926	9.07831	44.68034
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS02D18D12B	0.01437	0.0	1.8534	0.23056	0.16269	0.09125
EPB41L1	Q9H4G0	False	E41L1_HUMAN		CPI-SS0B3829651	0.35088	3.61877	3.09847	1.35246	0.0	0.24015
KLRG1	Q96E93	False	KLRG1_HUMAN		CPI-SS0CC5DCE80	6.62846	1.2628	11.68773	5.87743	71.69865	81.48398
CD44	P16070	False	CD44_HUMAN		CPI-SS03DA2A820	222.94236	247.23811	8.56518	291.3464	344.60419	329.53753
CD44	P16070	False	CD44_HUMAN		CPI-SS02AB0C3E0	222.94236	247.23811	8.56518	291.3464	344.60419	329.53753
CD44	P16070	False	CD44_HUMAN		CPI-SS0703338F5	222.94236	247.23811	8.56518	291.3464	344.60419	329.53753
CD44	P16070	False	CD44_HUMAN		CPI-SS03722104E	222.94236	247.23811	8.56518	291.3464	344.60419	329.53753
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS008FB916C	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D9366D11	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS044CF7EAE	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0AC594A8E	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D4CA5D92	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS07A03C20F	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS02896561C	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0FA481114	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS05ECF1933	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS066347638	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D95D41D6	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01F67987A	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0755A26DD	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0467AFD8A	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0F2C6A4D4	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS070A3A7E5	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0FFB9E01B	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS014E486AB	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS03189F5F6	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS05A94DE17	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04A97448D	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06B86672A	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0330D939A	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0F6A7A4DF	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0D67110B0	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS08883E9F6	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06D341996	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS02FEAF02E	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0E928B8C8	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0AECC113F	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0735F5C3A	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04640F9C3	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0DC322B61	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0348DB5E3	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS015819E65	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BC9F7E9E	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0E134097C	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS013E86AFF	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0F9EE20C3	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0C2A73A10	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS076D8A297	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS00E68BB92	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BF3ED143	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFRL1	Q8N441	False	FGRL1_HUMAN		CPI-SS0CB6968B9	0.56735	5.96048	2.53346	0.03579	0.0	2.2606
CCR8	P51685	False	CCR8_HUMAN		CPI-SS04297753E	0.63461	0.0	0.32953	0.32968	0.0	27.72981
CCR8	P51685	False	CCR8_HUMAN		CPI-SS0ADC886E5	0.63461	0.0	0.32953	0.32968	0.0	27.72981
CCR8	P51685	False	CCR8_HUMAN		CPI-SS03A875239	0.63461	0.0	0.32953	0.32968	0.0	27.72981
CCR8	P51685	False	CCR8_HUMAN		CPI-SS0B784A03E	0.63461	0.0	0.32953	0.32968	0.0	27.72981
PTGER4	P35408	False	PE2R4_HUMAN		CPI-SS0C1BD22BC	49.56941	10.191	4.6202	80.18233	225.58297	187.35263
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS068C742A1	1.27228	48.10011	55.67439	0.31254	38.78851	8.87097
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS085EE60B1	1.27228	48.10011	55.67439	0.31254	38.78851	8.87097
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0FB37E079	1.27228	48.10011	55.67439	0.31254	38.78851	8.87097
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0D46E2B45	1.27228	48.10011	55.67439	0.31254	38.78851	8.87097
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0178F5C45	1.27228	48.10011	55.67439	0.31254	38.78851	8.87097
CR2	P20023	False	CR2_HUMAN		CPI-SS000568A0E	191.75361	2.60192	0.0	0.05508	0.0	0.63544
CR2	P20023	False	CR2_HUMAN		CPI-SS027556893	191.75361	2.60192	0.0	0.05508	0.0	0.63544
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	9.97986	89.62658	36.52922	0.0104	7.62888	0.82424
BMP10	O95393	False	BMP10_HUMAN		CPI-SS0D41E15AC	0.35189	0.73869	0.0	0.0	0.0	0.1772
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS01158CABF	38.29395	50.44469	30.17106	9.66979	46.09079	53.61784
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS034D36D2F	38.29395	50.44469	30.17106	9.66979	46.09079	53.61784
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	38.29395	50.44469	30.17106	9.66979	46.09079	53.61784
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02904BE32	38.29395	50.44469	30.17106	9.66979	46.09079	53.61784
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02CF96625	38.29395	50.44469	30.17106	9.66979	46.09079	53.61784
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS033CB0BB2	38.29395	50.44469	30.17106	9.66979	46.09079	53.61784
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS0E2431C09	38.29395	50.44469	30.17106	9.66979	46.09079	53.61784
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS00FB3CB09	6.27722	0.11803	0.77664	290.64696	355.35529	941.46657
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0F3D40856	6.27722	0.11803	0.77664	290.64696	355.35529	941.46657
TNF	P01375	False	TNFA_HUMAN		CPI-SS072E1E27A	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
KIR2DL3	P43628	False	KI2L3_HUMAN		CPI-SS0917CBD53	1.68146	0.0	0.28984	0.0	54.93251	4.87776
KIR2DL3	P43628	False	KI2L3_HUMAN		CPI-SS025CAD24A	1.68146	0.0	0.28984	0.0	54.93251	4.87776
KIR2DL3	P43628	False	KI2L3_HUMAN		CPI-SS079FD6EC6	1.68146	0.0	0.28984	0.0	54.93251	4.87776
TSHB	P01222	False	TSHB_HUMAN		CPI-SS0E91E504D	0.0	0.89594	0.0	0.0	0.0	0.98559
KIR2DL1	P43626	False	KI2L1_HUMAN		CPI-SS0ABD11350	0.58279	0.0	0.20354	0.0	76.73636	2.13016
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS04A4A2334	4.7825	1.68099	3.00335	1.7746	6.34983	4.88891
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS00E3EB9FE	4.7825	1.68099	3.00335	1.7746	6.34983	4.88891
VSTM1	Q6UX27	False	VSTM1_HUMAN		CPI-SS064281234	0.25637	0.0	0.0	17.71884	0.0	0.0542
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0D26F639E	0.06864	70.13437	32.0299	193.1266	0.0925	2.36148
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS02246DA17	0.06864	70.13437	32.0299	193.1266	0.0925	2.36148
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0F52745F3	0.06864	70.13437	32.0299	193.1266	0.0925	2.36148
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS0C17BB772	0.06864	70.13437	32.0299	193.1266	0.0925	2.36148
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS016EE0084	3.58917	10.64244	7.50694	18.97526	0.63943	8.58739
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	3.58917	10.64244	7.50694	18.97526	0.63943	8.58739
PDCD1LG2	Q9BQ51	False	PD1L2_HUMAN		CPI-SS0F5B6B186	0.10961	14.21918	1.98245	20.43178	0.0	3.24032
CNTF	P26441	False	CNTF_HUMAN		CPI-SS0D795AC00	0.6971	0.15557	0.0	0.0	0.0	1.22491
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0B02DE712	0.89243	7.75641	0.0	10.33395	0.0	1.32171
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS076BC3BA6	0.89243	7.75641	0.0	10.33395	0.0	1.32171
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS00A953C3A	0.89243	7.75641	0.0	10.33395	0.0	1.32171
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BF9FA3F2	0.89243	7.75641	0.0	10.33395	0.0	1.32171
EGF	P01133	False	EGF_HUMAN		CPI-SS0F4D30D5A	1.18895	0.49213	0.44999	0.32587	0.21461	0.83041
TGFA	P01135	False	TGFA_HUMAN		CPI-SS0E25CE362	1.04163	0.0	40.26647	3.23004	0.33539	0.93652
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0055264F3	4.29441	5.67188	5.25327	5.40647	12.11878	6.07589
MIF	P14174	False	MIF_HUMAN		CPI-SS00EDDD458	541.97002	802.49461	950.65382	1137.39089	763.26312	640.34402
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	541.97002	802.49461	950.65382	1137.39089	763.26312	640.34402
AREG	P15514	False	AREG_HUMAN		CPI-SS0481D83A4	60.99894	0.0	0.16322	319.52172	308.06457	53.96642
AREG	P15514	False	AREG_HUMAN		CPI-SS0D4C221B8	60.99894	0.0	0.16322	319.52172	308.06457	53.96642
GRN	P28799	False	GRN_HUMAN		CPI-SS08CA619FE	238.35052	415.89864	851.80427	1931.87715	74.741	53.3304
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	238.35052	415.89864	851.80427	1931.87715	74.741	53.3304
GRN	P28799	False	GRN_HUMAN		CPI-SS054D158CC	238.35052	415.89864	851.80427	1931.87715	74.741	53.3304
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	238.35052	415.89864	851.80427	1931.87715	74.741	53.3304
BTC	P35070	False	BTC_HUMAN		CPI-SS0A19E9C34	0.50913	0.0	0.0	0.0	0.0	0.01763
BTC	P35070	False	BTC_HUMAN		CPI-SS06BC4D123	0.50913	0.0	0.0	0.0	0.0	0.01763
COPA	P53621	False	COPA_HUMAN		CPI-SS088A0A760	38.97007	150.25799	74.19011	67.27197	68.82303	67.6971
COPA	P53621	False	COPA_HUMAN		CPI-SS0302E8E8F	38.97007	150.25799	74.19011	67.27197	68.82303	67.6971
COPA	P53621	False	COPA_HUMAN		CPI-SS0E6E8A727	38.97007	150.25799	74.19011	67.27197	68.82303	67.6971
COPA	P53621	False	COPA_HUMAN		CPI-SS04C3EC52C	38.97007	150.25799	74.19011	67.27197	68.82303	67.6971
EPGN	Q6UW88	False	EPGN_HUMAN		CPI-SS07F042076	11.78626	2.35327	5.4065	4.85429	8.34425	12.09669
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0C10824C7	0.42858	8.39989	94.65489	103.20702	11.04783	2.6002
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0632A027A	0.42858	8.39989	94.65489	103.20702	11.04783	2.6002
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS03098AC28	0.42858	8.39989	94.65489	103.20702	11.04783	2.6002
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS05D23BCE8	5.66666	97.96056	1.26236	143.73305	10.00043	6.20256
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03C51D352	5.66666	97.96056	1.26236	143.73305	10.00043	6.20256
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03133B4F2	5.66666	97.96056	1.26236	143.73305	10.00043	6.20256
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0F00D756A	5.66666	97.96056	1.26236	143.73305	10.00043	6.20256
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0E2863F09	5.66666	97.96056	1.26236	143.73305	10.00043	6.20256
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS09648FAA9	5.66666	97.96056	1.26236	143.73305	10.00043	6.20256
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	25.64263	231.3528	952.74226	52.28601	0.11885	14.2073
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	37.46271	10.95971	19.28202	22.38451	90.65442	83.34487
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	46.15787	1.78508	2.01125	48.72887	346.53204	198.24373
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0A4F27388	0.14532	0.01607	0.0	0.0	301.01414	108.67563
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0049FD74F	0.14532	0.01607	0.0	0.0	301.01414	108.67563
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS00086659A	0.14532	0.01607	0.0	0.0	301.01414	108.67563
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS03A0C857B	0.14532	0.01607	0.0	0.0	301.01414	108.67563
NTF3	P20783	False	NTF3_HUMAN		CPI-SS004A073E1	0.0	1.68576	0.87182	0.0	0.0	0.00182
NTF3	P20783	False	NTF3_HUMAN		CPI-SS0ADA587B4	0.0	1.68576	0.87182	0.0	0.0	0.00182
GPI	P06744	False	G6PI_HUMAN		CPI-SS0B1AB068C	130.74348	152.70866	148.39562	176.98026	139.32333	196.92412
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0391D4602	23.00622	113.46588	143.47701	404.09209	15.66956	44.87329
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS00A6D366F	23.00622	113.46588	143.47701	404.09209	15.66956	44.87329
AIMP1	Q12904	False	AIMP1_HUMAN		CPI-SS05D1A6BEF	27.86834	34.73926	23.00558	24.25627	48.29925	27.33497
SELE	P16581	False	LYAM2_HUMAN		CPI-SS06F83AE58	0.71891	0.0	243.77136	0.0073	0.0	0.24548
SELE	P16581	False	LYAM2_HUMAN		CPI-SS0BDC04683	0.71891	0.0	243.77136	0.0073	0.0	0.24548
NRG4	Q8WWG1	False	NRG4_HUMAN		CPI-SS074CF011C	3.24392	1.5505	1.41495	0.11778	0.0	1.18204
CLEC2A	Q6UVW9	False	CLC2A_HUMAN		CPI-SS04C8BC444	0.88999	0.68392	1.12218	0.0	0.0	0.27792
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0.14095	9.12237	0.41878	6.97428	0.0	0.39941
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0.14095	9.12237	0.41878	6.97428	0.0	0.39941
PGF	P49763	False	PLGF_HUMAN		CPI-SS0855C0353	1.71541	98.17202	63.45991	1.90154	0.0	0.24143
PGF	P49763	False	PLGF_HUMAN		CPI-SS0D22A09AD	1.71541	98.17202	63.45991	1.90154	0.0	0.24143
PGF	P49763	False	PLGF_HUMAN		CPI-SS0E61DB5DF	1.71541	98.17202	63.45991	1.90154	0.0	0.24143
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	6.89777	6.13187	15.04312	9.61047	5.14185	3.65147
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	6.89777	6.13187	15.04312	9.61047	5.14185	3.65147
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	6.89777	6.13187	15.04312	9.61047	5.14185	3.65147
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SS08083B141	0.43018	9.63242	75.08178	0.27722	10.17253	0.43385
SEMA3F	Q13275	False	SEM3F_HUMAN		CPI-SS0F15C1AB3	0.00821	0.08016	7.80721	0.0	0.0	0.02045
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0241A1F57	0.33467	69.00231	0.0	6.06614	0.6019	0.37195
KIR3DL1	P43629	False	KI3L1_HUMAN		CPI-SS0CBAA9BCC	0.56018	0.0	0.52032	0.0	83.16614	2.8384
KIR3DL1	P43629	False	KI3L1_HUMAN		CPI-SS00F977575	0.56018	0.0	0.52032	0.0	83.16614	2.8384
KIR3DL1	P43629	False	KI3L1_HUMAN		CPI-SS048242083	0.56018	0.0	0.52032	0.0	83.16614	2.8384
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS0B26EEF21	1.97337	0.0	1.76432	0.72349	7.53137	1.32401
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS094C06AA8	1.97337	0.0	1.76432	0.72349	7.53137	1.32401
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS0268D47AD	1.97337	0.0	1.76432	0.72349	7.53137	1.32401
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS016B111FE	1.97337	0.0	1.76432	0.72349	7.53137	1.32401
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS0714977CA	1.97337	0.0	1.76432	0.72349	7.53137	1.32401
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS000171CB7	1.97337	0.0	1.76432	0.72349	7.53137	1.32401
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS0E1389B57	1.97337	0.0	1.76432	0.72349	7.53137	1.32401
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS0A866903F	1.97337	0.0	1.76432	0.72349	7.53137	1.32401
KIR3DL2	P43630	False	KI3L2_HUMAN		CPI-SS0BDD10277	1.21906	0.0	0.0	0.0219	37.34533	7.50809
KIR3DL2	P43630	False	KI3L2_HUMAN		CPI-SS0987A89AE	1.21906	0.0	0.0	0.0219	37.34533	7.50809
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0A76A8E97	3.9593	0.13885	1.17909	186.98613	2.4246	0.87464
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0323A2952	3.9593	0.13885	1.17909	186.98613	2.4246	0.87464
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0EAB03260	3.9593	0.13885	1.17909	186.98613	2.4246	0.87464
LILRB2	Q8N423	False	LIRB2_HUMAN		CPI-SS0DBA81CCF	3.9593	0.13885	1.17909	186.98613	2.4246	0.87464
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS00150FB64	76.81854	4.53499	1.79122	190.68281	44.40208	6.81399
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS0EF2E7F3B	76.81854	4.53499	1.79122	190.68281	44.40208	6.81399
LILRB1	Q8NHL6	False	LIRB1_HUMAN		CPI-SS05CE87F88	76.81854	4.53499	1.79122	190.68281	44.40208	6.81399
CCKBR	P32239	False	GASR_HUMAN		CPI-SS0830AF8E6	0.0	1.16539	0.0	0.0	0.0	0.17809
CCKBR	P32239	False	GASR_HUMAN		CPI-SS00AD71822	0.0	1.16539	0.0	0.0	0.0	0.17809
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	1.12438	0.0	0.0	54.14055	15.43872	124.30761
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	1.12438	0.0	0.0	54.14055	15.43872	124.30761
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0B01D306C	1.12438	0.0	0.0	54.14055	15.43872	124.30761
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS0795802F6	8.07533	14.98895	24.57546	3.63715	2.68618	6.70547
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS03105D292	8.07533	14.98895	24.57546	3.63715	2.68618	6.70547
CNR2	P34972	False	CNR2_HUMAN		CPI-SS05BA6D9C3	182.07711	0.0	0.0	0.14944	0.0	3.06297
GPRC5D	Q9NZD1	False	GPC5D_HUMAN		CPI-SS008F83E02	1.47802	0.0	0.0	0.03627	0.0	0.49521
IDE	P14735	False	IDE_HUMAN		CPI-SS0A3569604	10.84168	9.64015	8.43578	5.65816	20.66671	17.7633
IDE	P14735	False	IDE_HUMAN		CPI-SS06908C6CC	10.84168	9.64015	8.43578	5.65816	20.66671	17.7633
IDE	P14735	False	IDE_HUMAN		CPI-SS076D8415B	10.84168	9.64015	8.43578	5.65816	20.66671	17.7633
IDE	P14735	False	IDE_HUMAN		CPI-SS01A29DD97	10.84168	9.64015	8.43578	5.65816	20.66671	17.7633
IDE	P14735	False	IDE_HUMAN		CPI-SS0FC2B68F1	10.84168	9.64015	8.43578	5.65816	20.66671	17.7633
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0579FA162	6.3158	17.87759	18.35276	1.08636	5.61551	2.8357
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	6.3158	17.87759	18.35276	1.08636	5.61551	2.8357
IGF2R	P11717	False	MPRI_HUMAN		CPI-SS042A6F835	3.41092	10.01065	10.0739	9.69615	18.94113	13.06078
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0BA601DC4	1.07701	41.06217	0.02231	0.38253	2.65213	1.88311
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	1.07701	41.06217	0.02231	0.38253	2.65213	1.88311
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS088C1035B	1.07701	41.06217	0.02231	0.38253	2.65213	1.88311
SORT1	Q99523	False	SORT_HUMAN		CPI-SS09A36B221	0.60648	6.55598	7.07844	14.74294	1.00711	1.2625
SORT1	Q99523	False	SORT_HUMAN		CPI-SS07CCAD9BF	0.60648	6.55598	7.07844	14.74294	1.00711	1.2625
SORT1	Q99523	False	SORT_HUMAN		CPI-SS04F3A1E5C	0.60648	6.55598	7.07844	14.74294	1.00711	1.2625
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SS03F0B666C	19.5219	12.76436	66.29561	21.40017	18.65334	19.84196
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS04A8E4200	8.12761	1.34998	3.20895	12.91692	0.28982	47.17108
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	8.12761	1.34998	3.20895	12.91692	0.28982	47.17108
PROKR2	Q8NFJ6	False	PKR2_HUMAN		CPI-SS0518D683C	0.589	0.0	0.0	0.0	0.0	5.21882
PROKR2	Q8NFJ6	False	PKR2_HUMAN		CPI-SS04465565A	0.589	0.0	0.0	0.0	0.0	5.21882
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS06E42DB13	168.69685	6.18261	8.3053	5.69528	117.67613	235.96991
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS0E292C126	168.69685	6.18261	8.3053	5.69528	117.67613	235.96991
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS02A0FF87F	168.69685	6.18261	8.3053	5.69528	117.67613	235.96991
GPR151	Q8TDV0	False	GP151_HUMAN		CPI-SS07A97B3E2	0.55865	0.0	0.0	0.0	0.0	0.24662
GPR151	Q8TDV0	False	GP151_HUMAN		CPI-SS0471FCFF3	0.55865	0.0	0.0	0.0	0.0	0.24662
GPR101	Q96P66	False	GP101_HUMAN		CPI-SS0CCB8E3D3	0.39527	0.0	0.0	0.0	0.0	0.26088
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0F8EFEECF	6.52875	23.25998	21.19426	4.83201	4.91218	7.34775
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0BD9F32BA	6.52875	23.25998	21.19426	4.83201	4.91218	7.34775
